INFO 2025-07-16 11:45:05,938 middleware 44556 28792 Schéma sélectionné: tenant_f0e6399b_fc83_4ea9_87b5_5d0b6c1e5d2b pour tenant f0e6399b-fc83-4ea9-87b5-5d0b6c1e5d2b
INFO 2025-08-20 09:39:23,371 tiers 31060 27632 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:39:23,372 tiers 31060 27632 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:39:23,459 tiers 31060 27632 Queryset count: 1
INFO 2025-08-20 09:39:23,550 tiers 31060 27632 Filtered queryset count: 1
INFO 2025-08-20 09:39:23,551 tiers 31060 27632 Query parameters: {'relation__in': ['client,prospect'], 'page_size': ['20'], 'search': ['tresor']}
INFO 2025-08-20 09:39:23,639 tiers 31060 27632 Tier dans list: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: prospect - deleted: False
INFO 2025-08-20 09:39:23,640 tiers 31060 27632 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:39:23,640 tiers 31060 27632 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:39:23,728 tiers 31060 27632 Queryset count: 1
INFO 2025-08-20 09:39:45,874 tiers 31060 27592 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:39:45,966 tiers 31060 27592 Queryset count: 1
INFO 2025-08-20 09:39:52,528 tiers 31060 27024 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:39:52,528 tiers 31060 27024 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:39:52,529 tiers 31060 27024 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:39:52,530 tiers 31060 2688 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:39:52,531 tiers 31060 2688 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:39:52,531 tiers 31060 2688 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:39:52,614 tiers 31060 27024 Queryset count: 1
INFO 2025-08-20 09:39:52,618 tiers 31060 2688 Queryset count: 1
INFO 2025-08-20 09:39:52,701 tiers 31060 27024 Filtered queryset count: 1
INFO 2025-08-20 09:39:52,702 tiers 31060 27024 Query parameters: {'relation__in': ['client,prospect'], 'page_size': ['20'], 'search': ['tr']}
INFO 2025-08-20 09:39:52,708 tiers 31060 2688 Filtered queryset count: 1
INFO 2025-08-20 09:39:52,708 tiers 31060 2688 Query parameters: {'relation__in': ['client,prospect'], 'page_size': ['20'], 'search': ['tre']}
INFO 2025-08-20 09:39:52,787 tiers 31060 27024 Tier dans list: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: prospect - deleted: False
INFO 2025-08-20 09:39:52,787 tiers 31060 27024 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:39:52,788 tiers 31060 27024 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:39:52,792 tiers 31060 24904 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:39:52,793 tiers 31060 24904 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:39:52,793 tiers 31060 24904 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:39:52,795 tiers 31060 2688 Tier dans list: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: prospect - deleted: False
INFO 2025-08-20 09:39:52,796 tiers 31060 2688 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:39:52,796 tiers 31060 2688 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:39:52,876 tiers 31060 27024 Queryset count: 1
INFO 2025-08-20 09:39:52,880 tiers 31060 24904 Queryset count: 1
INFO 2025-08-20 09:39:52,883 tiers 31060 2688 Queryset count: 1
INFO 2025-08-20 09:39:52,969 tiers 31060 24904 Filtered queryset count: 1
INFO 2025-08-20 09:39:52,970 tiers 31060 24904 Query parameters: {'relation__in': ['client,prospect'], 'page_size': ['20'], 'search': ['tres']}
INFO 2025-08-20 09:39:53,056 tiers 31060 24904 Tier dans list: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: prospect - deleted: False
INFO 2025-08-20 09:39:53,057 tiers 31060 24904 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:39:53,057 tiers 31060 24904 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:39:53,143 tiers 31060 24904 Queryset count: 1
INFO 2025-08-20 09:40:10,060 tiers 31060 30740 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:40:10,165 tiers 31060 30740 Queryset count: 1
INFO 2025-08-20 09:40:14,587 tiers 31060 30896 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:40:14,588 tiers 31060 30896 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:40:14,588 tiers 31060 30896 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:40:14,681 tiers 31060 30896 Queryset count: 1
INFO 2025-08-20 09:40:14,775 tiers 31060 30896 Filtered queryset count: 1
INFO 2025-08-20 09:40:14,776 tiers 31060 30896 Query parameters: {'relation__in': ['client,prospect'], 'page_size': ['20'], 'search': ['tresor']}
INFO 2025-08-20 09:40:14,868 tiers 31060 30896 Tier dans list: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: prospect - deleted: False
INFO 2025-08-20 09:40:14,868 tiers 31060 30896 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:40:14,869 tiers 31060 30896 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:40:14,961 tiers 31060 30896 Queryset count: 1
INFO 2025-08-20 09:41:51,258 tiers 31060 27728 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:41:51,258 tiers 31060 27728 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:41:51,259 tiers 31060 27728 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:41:51,261 tiers 31060 32828 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:41:51,261 tiers 31060 32828 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:41:51,262 tiers 31060 32828 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:41:51,302 tiers 31060 30288 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:41:51,303 tiers 31060 30288 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:41:51,303 tiers 31060 30288 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:41:51,341 tiers 31060 27728 Queryset count: 1
INFO 2025-08-20 09:41:51,346 tiers 31060 32828 Queryset count: 1
INFO 2025-08-20 09:41:51,398 tiers 31060 30288 Queryset count: 1
INFO 2025-08-20 09:41:51,430 tiers 31060 27728 Filtered queryset count: 1
INFO 2025-08-20 09:41:51,430 tiers 31060 27728 Query parameters: {'relation__in': ['client,prospect'], 'page_size': ['20'], 'search': ['tres']}
INFO 2025-08-20 09:41:51,431 tiers 31060 32828 Filtered queryset count: 1
INFO 2025-08-20 09:41:51,432 tiers 31060 32828 Query parameters: {'relation__in': ['client,prospect'], 'page_size': ['20'], 'search': ['tr']}
INFO 2025-08-20 09:41:51,492 tiers 31060 30288 Filtered queryset count: 1
INFO 2025-08-20 09:41:51,492 tiers 31060 30288 Query parameters: {'relation__in': ['client,prospect'], 'page_size': ['20'], 'search': ['tre']}
INFO 2025-08-20 09:41:51,512 tiers 31060 27728 Tier dans list: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: prospect - deleted: False
INFO 2025-08-20 09:41:51,512 tiers 31060 27728 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:41:51,513 tiers 31060 27728 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:41:51,516 tiers 31060 32828 Tier dans list: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: prospect - deleted: False
INFO 2025-08-20 09:41:51,517 tiers 31060 32828 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:41:51,517 tiers 31060 32828 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:41:51,545 tiers 31060 29980 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:41:51,545 tiers 31060 29980 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:41:51,546 tiers 31060 29980 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:41:51,569 tiers 31060 28588 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:41:51,569 tiers 31060 28588 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:41:51,570 tiers 31060 28588 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:41:51,585 tiers 31060 30288 Tier dans list: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: prospect - deleted: False
INFO 2025-08-20 09:41:51,585 tiers 31060 30288 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:41:51,585 tiers 31060 30288 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:41:51,598 tiers 31060 27728 Queryset count: 1
INFO 2025-08-20 09:41:51,601 tiers 31060 32828 Queryset count: 1
INFO 2025-08-20 09:41:51,637 tiers 31060 29980 Queryset count: 1
INFO 2025-08-20 09:41:51,665 tiers 31060 28588 Queryset count: 1
INFO 2025-08-20 09:41:51,678 tiers 31060 30288 Queryset count: 1
INFO 2025-08-20 09:41:51,727 tiers 31060 29980 Filtered queryset count: 1
INFO 2025-08-20 09:41:51,727 tiers 31060 29980 Query parameters: {'relation__in': ['client,prospect'], 'page_size': ['20'], 'search': ['tresor']}
INFO 2025-08-20 09:41:51,766 tiers 31060 28588 Filtered queryset count: 1
INFO 2025-08-20 09:41:51,767 tiers 31060 28588 Query parameters: {'relation__in': ['client,prospect'], 'page_size': ['20'], 'search': ['treso']}
INFO 2025-08-20 09:41:51,817 tiers 31060 29980 Tier dans list: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: prospect - deleted: False
INFO 2025-08-20 09:41:51,818 tiers 31060 29980 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:41:51,818 tiers 31060 29980 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:41:51,860 tiers 31060 28588 Tier dans list: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: prospect - deleted: False
INFO 2025-08-20 09:41:51,861 tiers 31060 28588 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:41:51,862 tiers 31060 28588 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:41:51,910 tiers 31060 29980 Queryset count: 1
INFO 2025-08-20 09:41:51,956 tiers 31060 28588 Queryset count: 1
INFO 2025-08-20 09:42:04,360 tiers 31060 13808 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:42:04,444 tiers 31060 13808 Queryset count: 1
INFO 2025-08-20 09:42:16,493 tiers 31060 33516 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:42:16,494 tiers 31060 29204 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:42:16,495 tiers 31060 33516 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:42:16,495 tiers 31060 29204 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:42:16,495 tiers 31060 33516 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:42:16,496 tiers 31060 29204 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:42:16,589 tiers 31060 33516 Queryset count: 1
INFO 2025-08-20 09:42:16,591 tiers 31060 29204 Queryset count: 1
INFO 2025-08-20 09:42:16,678 tiers 31060 33516 Filtered queryset count: 1
INFO 2025-08-20 09:42:16,678 tiers 31060 33516 Query parameters: {'relation__in': ['client,prospect'], 'page_size': ['20'], 'search': ['tre']}
INFO 2025-08-20 09:42:16,685 tiers 31060 29204 Filtered queryset count: 1
INFO 2025-08-20 09:42:16,685 tiers 31060 29204 Query parameters: {'relation__in': ['client,prospect'], 'page_size': ['20'], 'search': ['tr']}
INFO 2025-08-20 09:42:16,776 tiers 31060 33516 Tier dans list: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: prospect - deleted: False
INFO 2025-08-20 09:42:16,776 tiers 31060 33516 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:42:16,776 tiers 31060 33516 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:42:16,777 tiers 31060 29204 Tier dans list: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: prospect - deleted: False
INFO 2025-08-20 09:42:16,778 tiers 31060 29204 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:42:16,778 tiers 31060 29204 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:42:16,865 tiers 31060 33516 Queryset count: 1
INFO 2025-08-20 09:42:16,871 tiers 31060 29204 Queryset count: 1
INFO 2025-08-20 09:42:17,423 tiers 31060 30132 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:42:17,423 tiers 31060 30132 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:42:17,423 tiers 31060 30132 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:42:17,506 tiers 31060 30132 Queryset count: 1
INFO 2025-08-20 09:42:17,584 tiers 31060 30132 Filtered queryset count: 1
INFO 2025-08-20 09:42:17,585 tiers 31060 30132 Query parameters: {'relation__in': ['client,prospect'], 'page_size': ['20'], 'search': ['tresor']}
INFO 2025-08-20 09:42:17,663 tiers 31060 30132 Tier dans list: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: prospect - deleted: False
INFO 2025-08-20 09:42:17,664 tiers 31060 30132 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:42:17,665 tiers 31060 30132 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:42:17,746 tiers 31060 30132 Queryset count: 1
INFO 2025-08-20 09:44:04,230 opportunities 31060 20808 Opportunité 630d3553-006d-4fb0-923f-d42afd204e60 mise à jour - Statut: won
INFO 2025-08-20 09:45:21,397 tiers 31060 31656 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:45:21,397 tiers 31060 31656 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:45:21,398 tiers 31060 31656 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:45:21,484 tiers 31060 31656 Queryset count: 1
INFO 2025-08-20 09:45:21,573 tiers 31060 31656 Filtered queryset count: 1
INFO 2025-08-20 09:45:21,574 tiers 31060 31656 Query parameters: {'page': ['1'], 'page_size': ['10']}
INFO 2025-08-20 09:45:21,579 tiers 31060 28332 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:45:21,660 tiers 31060 31656 Tier dans list: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: client - deleted: False
INFO 2025-08-20 09:45:21,660 tiers 31060 31656 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:45:21,661 tiers 31060 31656 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:45:21,670 tiers 31060 28332 Queryset count: 1
INFO 2025-08-20 09:45:21,671 tiers 31060 28332 === DEBUG STATS ENDPOINT ===
INFO 2025-08-20 09:45:21,671 tiers 31060 28332 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:45:21,748 tiers 31060 31656 Queryset count: 1
INFO 2025-08-20 09:45:21,762 tiers 31060 28332 Base queryset count: 1
INFO 2025-08-20 09:45:21,854 tiers 31060 28332 Filtered queryset count: 1
INFO 2025-08-20 09:45:21,855 tiers 31060 28332 Query parameters: {}
INFO 2025-08-20 09:45:21,949 tiers 31060 28332 Tier dans stats: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: client - deleted: False
INFO 2025-08-20 09:45:22,044 tiers 31060 28332 Stats calculées: {'total': 1, 'prospects': 0, 'clients': 1, 'fournisseurs': 0, 'sous_traitants': 0, 'opportunities_total': 2, 'opportunities_amount': Decimal('2000.00')}
INFO 2025-08-20 09:45:22,044 tiers 31060 28332 === FIN DEBUG STATS ENDPOINT ===
INFO 2025-08-20 09:45:23,019 tiers 31060 27700 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:45:23,114 tiers 31060 27700 Queryset count: 1
INFO 2025-08-20 09:45:23,116 tiers 31060 27700 === DEBUG STATS ENDPOINT ===
INFO 2025-08-20 09:45:23,117 tiers 31060 27700 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:45:23,225 tiers 31060 27700 Base queryset count: 1
INFO 2025-08-20 09:45:23,316 tiers 31060 27700 Filtered queryset count: 1
INFO 2025-08-20 09:45:23,316 tiers 31060 27700 Query parameters: {}
INFO 2025-08-20 09:45:23,408 tiers 31060 27700 Tier dans stats: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: client - deleted: False
INFO 2025-08-20 09:45:23,503 tiers 31060 27700 Stats calculées: {'total': 1, 'prospects': 0, 'clients': 1, 'fournisseurs': 0, 'sous_traitants': 0, 'opportunities_total': 2, 'opportunities_amount': Decimal('2000.00')}
INFO 2025-08-20 09:45:23,504 tiers 31060 27700 === FIN DEBUG STATS ENDPOINT ===
INFO 2025-08-20 09:45:23,566 tiers 31060 28104 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:45:23,566 tiers 31060 28104 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:45:23,567 tiers 31060 28104 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:45:23,659 tiers 31060 28104 Queryset count: 1
INFO 2025-08-20 09:45:23,748 tiers 31060 28104 Filtered queryset count: 1
INFO 2025-08-20 09:45:23,748 tiers 31060 28104 Query parameters: {'page': ['1'], 'page_size': ['10']}
INFO 2025-08-20 09:45:23,834 tiers 31060 28104 Tier dans list: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: client - deleted: False
INFO 2025-08-20 09:45:23,835 tiers 31060 28104 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:45:23,835 tiers 31060 28104 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:45:23,923 tiers 31060 28104 Queryset count: 1
INFO 2025-08-20 09:45:54,536 tiers 31060 33288 Tier créé avec succès: 741ab970-c4a9-47ea-be4b-9ae8de034fb8 - dupont
INFO 2025-08-20 09:45:55,749 tiers 31060 20900 Récupération vue_360 pour le tier 741ab970-c4a9-47ea-be4b-9ae8de034fb8
INFO 2025-08-20 09:45:56,370 tiers 31060 20900 Vue_360 récupérée avec succès pour le tier 741ab970-c4a9-47ea-be4b-9ae8de034fb8
INFO 2025-08-20 09:46:00,082 tiers 31060 27664 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:46:00,082 tiers 31060 27664 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:46:00,083 tiers 31060 27664 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:46:00,179 tiers 31060 27664 Queryset count: 2
INFO 2025-08-20 09:46:00,276 tiers 31060 27664 Filtered queryset count: 2
INFO 2025-08-20 09:46:00,277 tiers 31060 27664 Query parameters: {'page': ['1'], 'page_size': ['10']}
INFO 2025-08-20 09:46:00,297 tiers 31060 5476 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:46:00,373 tiers 31060 27664 Tier dans list: 741ab970-c4a9-47ea-be4b-9ae8de034fb8 - dupont - relation: prospect - deleted: False
INFO 2025-08-20 09:46:00,373 tiers 31060 27664 Tier dans list: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: client - deleted: False
INFO 2025-08-20 09:46:00,373 tiers 31060 27664 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:46:00,374 tiers 31060 27664 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:46:00,385 tiers 31060 5476 Queryset count: 2
INFO 2025-08-20 09:46:00,386 tiers 31060 5476 === DEBUG STATS ENDPOINT ===
INFO 2025-08-20 09:46:00,386 tiers 31060 5476 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:46:00,469 tiers 31060 27664 Queryset count: 2
INFO 2025-08-20 09:46:00,474 tiers 31060 5476 Base queryset count: 2
INFO 2025-08-20 09:46:00,560 tiers 31060 5476 Filtered queryset count: 2
INFO 2025-08-20 09:46:00,561 tiers 31060 5476 Query parameters: {}
INFO 2025-08-20 09:46:00,649 tiers 31060 5476 Tier dans stats: 741ab970-c4a9-47ea-be4b-9ae8de034fb8 - dupont - relation: prospect - deleted: False
INFO 2025-08-20 09:46:00,649 tiers 31060 5476 Tier dans stats: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: client - deleted: False
INFO 2025-08-20 09:46:00,741 tiers 31060 5476 Stats calculées: {'total': 2, 'prospects': 1, 'clients': 1, 'fournisseurs': 0, 'sous_traitants': 0, 'opportunities_total': 2, 'opportunities_amount': Decimal('2000.00')}
INFO 2025-08-20 09:46:00,742 tiers 31060 5476 === FIN DEBUG STATS ENDPOINT ===
INFO 2025-08-20 09:46:01,635 tiers 31060 11460 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:46:01,715 tiers 31060 11460 Queryset count: 2
INFO 2025-08-20 09:46:01,716 tiers 31060 11460 === DEBUG STATS ENDPOINT ===
INFO 2025-08-20 09:46:01,716 tiers 31060 11460 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:46:01,797 tiers 31060 11460 Base queryset count: 2
INFO 2025-08-20 09:46:01,882 tiers 31060 11460 Filtered queryset count: 2
INFO 2025-08-20 09:46:01,882 tiers 31060 11460 Query parameters: {}
INFO 2025-08-20 09:46:01,962 tiers 31060 11460 Tier dans stats: 741ab970-c4a9-47ea-be4b-9ae8de034fb8 - dupont - relation: prospect - deleted: False
INFO 2025-08-20 09:46:01,963 tiers 31060 11460 Tier dans stats: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: client - deleted: False
INFO 2025-08-20 09:46:02,048 tiers 31060 11460 Stats calculées: {'total': 2, 'prospects': 1, 'clients': 1, 'fournisseurs': 0, 'sous_traitants': 0, 'opportunities_total': 2, 'opportunities_amount': Decimal('2000.00')}
INFO 2025-08-20 09:46:02,049 tiers 31060 11460 === FIN DEBUG STATS ENDPOINT ===
INFO 2025-08-20 09:46:04,444 tiers 31060 12628 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:46:04,445 tiers 31060 12628 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:46:04,445 tiers 31060 12628 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:46:04,536 tiers 31060 12628 Queryset count: 2
INFO 2025-08-20 09:46:04,627 tiers 31060 12628 Filtered queryset count: 2
INFO 2025-08-20 09:46:04,627 tiers 31060 12628 Query parameters: {'page': ['1'], 'page_size': ['10']}
INFO 2025-08-20 09:46:04,717 tiers 31060 12628 Tier dans list: 741ab970-c4a9-47ea-be4b-9ae8de034fb8 - dupont - relation: prospect - deleted: False
INFO 2025-08-20 09:46:04,717 tiers 31060 12628 Tier dans list: 456bd7e8-88c7-4510-b6fe-7ad4acad8f95 - tresor - relation: client - deleted: False
INFO 2025-08-20 09:46:04,717 tiers 31060 12628 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:46:04,718 tiers 31060 12628 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:46:04,829 tiers 31060 12628 Queryset count: 2
INFO 2025-08-20 09:46:22,505 tiers 31060 28652 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:46:22,505 tiers 31060 27808 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:46:22,506 tiers 31060 28652 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:46:22,506 tiers 31060 27808 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:46:22,506 tiers 31060 28652 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:46:22,507 tiers 31060 27808 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:46:22,596 tiers 31060 27808 Queryset count: 2
INFO 2025-08-20 09:46:22,596 tiers 31060 28652 Queryset count: 2
INFO 2025-08-20 09:46:22,687 tiers 31060 28652 Filtered queryset count: 0
INFO 2025-08-20 09:46:22,687 tiers 31060 27808 Filtered queryset count: 0
INFO 2025-08-20 09:46:22,687 tiers 31060 28652 Query parameters: {'relation__in': ['client,prospect'], 'page_size': ['20'], 'search': ['el']}
INFO 2025-08-20 09:46:22,688 tiers 31060 27808 Query parameters: {'relation__in': ['client,prospect'], 'page_size': ['20'], 'search': ['elv']}
INFO 2025-08-20 09:46:22,734 tiers 31060 27704 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:46:22,734 tiers 31060 27704 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:46:22,735 tiers 31060 27704 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:46:22,737 tiers 31060 876 === DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:46:22,737 tiers 31060 876 Tenant ID: 9df4e472-9f02-4bb4-a30d-8d81e2acfc05
INFO 2025-08-20 09:46:22,737 tiers 31060 876 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:46:22,776 tiers 31060 28652 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:46:22,777 tiers 31060 27808 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:46:22,777 tiers 31060 28652 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:46:22,777 tiers 31060 27808 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:46:22,818 tiers 31060 27704 Queryset count: 2
INFO 2025-08-20 09:46:22,824 tiers 31060 876 Queryset count: 2
INFO 2025-08-20 09:46:22,865 tiers 31060 28652 Queryset count: 2
INFO 2025-08-20 09:46:22,866 tiers 31060 27808 Queryset count: 2
INFO 2025-08-20 09:46:22,905 tiers 31060 27704 Filtered queryset count: 0
INFO 2025-08-20 09:46:22,906 tiers 31060 27704 Query parameters: {'relation__in': ['client,prospect'], 'page_size': ['20'], 'search': ['elvis']}
INFO 2025-08-20 09:46:22,911 tiers 31060 876 Filtered queryset count: 0
INFO 2025-08-20 09:46:22,912 tiers 31060 876 Query parameters: {'relation__in': ['client,prospect'], 'page_size': ['20'], 'search': ['elvi']}
INFO 2025-08-20 09:46:22,989 tiers 31060 27704 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:46:22,990 tiers 31060 27704 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:46:23,000 tiers 31060 876 === FIN DEBUG LIST ENDPOINT ===
INFO 2025-08-20 09:46:23,000 tiers 31060 876 === GET_QUERYSET DEBUG ===
INFO 2025-08-20 09:46:23,073 tiers 31060 27704 Queryset count: 2
